"title","tenant","room","Date","Created Date","isPaid","amount","Paidat","receipturl","invoiceid","ID","invoiceurl","property","tenancy","type","Accountid","Productid","referenceid","Bukku_invoice_id","Updated Date","Owner","client"
"January - Jalan Kuning Jalan Kuning Standard Room 1 - Rental Income","3a5d4ce6-66cb-4997-ab7c-12197f709901","87b15276-05a9-413e-890a-880be70495db",2026-01-01T04:00:00Z,2025-11-07T06:48:09Z,true,1000,2026-01-01T14:34:30Z,"https://colivingmanagement.bukku.my/l/bTt2Egb9PQ","IV-02451","2f1308a3-d193-40fb-8d25-917f06fc13c0","https://colivingmanagement.bukku.my/l/aQVk8Are9d","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6","9893ac3f-3b29-4fde-8e22-7d6b7a4ab91d","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mjvjod7y",10226,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"January 2026 - Rental Income","703db0c7-8469-4966-9729-c8e4eefc6c5b","d70434ff-a76a-481d-94e4-7e0ae7db7f14",2026-01-01T00:00:00Z,2025-09-14T15:20:09Z,true,800,2025-12-26T00:46:36Z,"https://colivingmanagement.bukku.my/l/da578TOllj","IV-00873","2f1b9f13-9721-4c75-bb8d-feec97133f59","https://colivingmanagement.bukku.my/l/dk0n91YeeJ","5981792a-cba0-4215-b391-e6c352f3f3bb","3af59c7b-baa5-4714-ba9f-66cd542bf126","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mjm5hdmy",6684,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"January 2026 - Rental Income","cfe5a1ee-aaa2-42e3-91ee-84622a7872a1","8cd82639-eaf1-4109-8482-f4ea1eccee00",2026-01-01T00:00:00Z,2025-09-14T15:19:55Z,true,600,2025-12-19T05:57:44Z,"https://colivingmanagement.bukku.my/l/d6QpBanFBV","IV-00804","30778206-5494-409b-8d51-50be6eb24283","https://colivingmanagement.bukku.my/l/aGBbghUr_R","3faf9896-9e64-4092-93ec-603e692bae24","a13ba28b-33b9-42d9-8643-fb071c352121","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mjcgigoy",6615,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"November 2025 - Rental Income","602b8030-643d-4959-b1a9-5855d06cd10a","b3d28e78-dba9-41a9-8836-2212a784b1ae",2025-11-01T00:00:00Z,2025-09-14T15:20:16Z,true,800,2025-11-01T06:03:23Z,"https://colivingmanagement.bukku.my/l/cFZO5awQ1N","IV-00859","30c771c8-3ee0-4329-90e7-89695e586eaf","https://colivingmanagement.bukku.my/l/ch7zths7Lc","2cf0712d-2d16-4843-b80e-a2b438b20421","1c8f8a76-2088-4111-b14e-d3226d4d5f36","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mhfvkmtf",6670,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"March 2026 - Rental Income","b14c4627-33cb-4e47-8fc1-6119732ce710","bb3d176c-e88c-4839-97c8-fd7c488acf4f",2026-03-01T00:00:00Z,2025-09-14T15:19:49Z,true,700,2026-02-26T15:34:21Z,,"IV-00811","3116933d-f8db-4248-8513-29f84611b6c2","https://colivingmanagement.bukku.my/l/boXrJa9x3a","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6","7ae26e5a-79ed-4e31-86db-b7832d0cd599","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mm3mfksb",6622,2026-02-26T15:34:21Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"May 2026 - Rental Income","782af970-3f7b-4206-bbb6-79daa4a25346","1c007afd-735e-4e70-b7e4-0d849b2efceb",2026-05-01T00:00:00Z,2025-09-14T15:20:36Z,,700,,,"IV-01035","31cc046c-6c8e-4b6b-89bf-e851259e8081","https://colivingmanagement.bukku.my/l/d5OJtOE06Q","e83a5d2c-dd1e-422e-b3de-eeb6438cc45e","917b3154-a042-4f26-8c55-2d377fb5ac77","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6846,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"May 2026 - Rental Income","703db0c7-8469-4966-9729-c8e4eefc6c5b","d70434ff-a76a-481d-94e4-7e0ae7db7f14",2026-05-01T00:00:00Z,2025-09-14T15:20:09Z,,800,,,"IV-00961","31e3190d-60b1-4391-95dc-d32ad71db811","https://colivingmanagement.bukku.my/l/bBb2RThGHe","5981792a-cba0-4215-b391-e6c352f3f3bb","3af59c7b-baa5-4714-ba9f-66cd542bf126","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6772,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"January 2026 - Rental Income","b7f2ce38-5114-4e23-b8c4-c63275e93fc8","8149255d-d59a-4685-8f6a-776ab4b89955",2026-01-01T00:00:00Z,2025-09-14T15:20:24Z,true,750,2026-01-02T09:53:57Z,"https://colivingmanagement.bukku.my/l/aHL82pvzob","IV-00933","320f000c-2a9d-4d34-8aa5-7f98352bd9aa","https://colivingmanagement.bukku.my/l/cXeIAj2MEJ","52890ac5-9a4d-40d0-80d2-2bbb8d13709b","022a7217-6824-4642-9f2e-6b861f555c3f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mjwp2qrp",6744,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"January - Aliff Residences B-13-07 Master Room 1 - Rental Income","d7b1aa7e-5bd7-4ef1-9581-c2e12983e3a9","68e3de51-27bd-4e66-a5ad-138f8b61b2ce",2026-01-01T00:00:00Z,2025-09-22T08:43:03Z,true,1000,2025-12-31T10:19:18Z,"https://colivingmanagement.bukku.my/l/cRI6K8cLPI","IV-01222","3302378b-c473-41c5-9f58-3bd49ca82b37","https://colivingmanagement.bukku.my/l/aLrOxCzYsc","31e9f13e-8494-4000-bee6-85306326a98a","c077f50a-1afb-4680-aac7-6dad81355445","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mjtv4pi6",7126,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"May 2026 -  - Rental Income","tenant_5otw6y2n",,2026-05-01T00:00:00Z,2026-02-01T11:37:27Z,,800,,,,"3302571f-483a-435f-85b8-1c2573e5a684",,,"6e8b749c-402c-4d52-97a6-4c3d4654dafa","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"August 2026 - Rental Income","b70b097a-6c8d-4923-9550-d0345c2beae0","9a822793-c475-4a06-9ac5-8bbdacd6485e",2026-08-01T00:00:00Z,2025-09-14T15:20:22Z,,500,,,"IV-01037","3380698f-f94e-4a34-b3b9-1444b96fe7f0","https://colivingmanagement.bukku.my/l/cXtACxeLwW","2cf0712d-2d16-4843-b80e-a2b438b20421","83c93205-fe3a-4171-85ee-317d3fbc785f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6848,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"November 2025 - Rental Income","fb2674d5-db8e-48a0-ba2b-91a1179bbbcd","8b9891cb-30a2-47c7-8e1e-da4be5c76508",2025-11-01T00:00:00Z,2025-09-14T15:20:03Z,true,1100,2025-10-30T01:43:33Z,"https://colivingmanagement.bukku.my/l/dMg3FyjqJe","IV-00800","33b6df22-11fd-49f7-854d-8367794e83ae","https://colivingmanagement.bukku.my/l/bFY8W_-GwD","52890ac5-9a4d-40d0-80d2-2bbb8d13709b","7c4c6af1-3f10-4a03-9dc0-fb837cb31a37","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mhcreq5p",6611,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"July - Meridin Bayvue B1-07-13a Master Room - Rental Income","388b9a8c-7a80-434f-8119-6b4d80b26978","69f6eb67-6a67-496d-8901-8a0b0e03a0ab",2027-07-01T00:00:00Z,2025-10-26T11:42:32Z,,1100,,,"IV-02079","33f3e367-48f8-463b-80fa-cdf283e199f5","https://colivingmanagement.bukku.my/l/diNnHvHWXg","c0fba2d6-05e0-4b27-9cb7-a281e6430ac9","0d961896-ca8c-4815-943c-8a81ebc44c1a","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,9504,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"August - Tri Tower A-18-03 Balcony Room - Rental Income","5514b813-b6b1-4289-95af-0591dbb82bcd","b0750e3c-4615-4b18-912d-05325a97ea34",2026-08-01T00:00:00Z,2025-12-02T08:16:25Z,,1100,,,"IV-02327","34205b4c-0f5a-4c66-87f0-8328d95db195","https://colivingmanagement.bukku.my/l/aFYHb2uhha","1119da1b-7b56-4b65-9ca1-800757e29764","00a16fdb-fb79-4a4b-b9ca-6addd64b04ff","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,9964,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"April - Meridin Bayvue B2-19-12 Standard Room - Rental Income","0e88a760-7a70-4e6d-87a9-f6cbd9a3d405","2de68ab4-ff54-4be0-aaea-ae6ca81eb6a4",2026-04-01T04:00:00Z,2025-12-24T03:30:47Z,,600,,,"IV-02502","34678f92-c9a4-420a-947d-14ed8720bb8d","https://colivingmanagement.bukku.my/l/dWr_sYwSC1","4155d4f3-9438-448a-8c5e-d49dd1272646","f57ede7f-8ea6-4f04-891d-e5cc05a99719","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,10304,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"February 2026 - Rental Income","0e4a4b66-6a16-4a49-a727-0291891f938e","90474268-0ea4-4e93-ab1b-0fcce58a4d2e",2026-02-01T00:00:00Z,2025-09-14T15:20:17Z,true,1000,2026-01-26T01:54:07Z,"https://colivingmanagement.bukku.my/l/b7e_x8GzSr","IV-00936","34886269-d542-444a-8f0e-87bd638707b3","https://colivingmanagement.bukku.my/l/drn5W3kOVW","e83a5d2c-dd1e-422e-b3de-eeb6438cc45e","ee66f882-25c1-409f-ad90-74b6f096f365","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mkuijfq7",6747,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"July 2026 - Rental Income","2bd12606-e435-4679-a34f-8f928229309c","24dff256-86c4-4fbf-8ad1-9027dd044b38",2026-07-01T00:00:00Z,2025-09-14T15:20:28Z,,2400,,,"IV-01038","35214c02-0223-407d-8d8d-817e5c62e14e","https://colivingmanagement.bukku.my/l/cyXhstgLGY","f18c6f5a-eccf-4af8-9334-721d98013a6d","b3d7164c-e69e-4992-8b83-cc6df81b610f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6849,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"March - Paragon Suite A-29-05 Small Room - Rental Income","4d2834cf-8c4a-4eb8-be1e-628d05f660d4","1dd25e1b-ec08-4bfb-981a-47eb98f21d73",2026-03-01T00:00:00Z,2025-11-03T01:33:16Z,,500,,,"IV-02154","35ff9427-79ec-4655-891d-209c9c9be653","https://colivingmanagement.bukku.my/l/beBm0UotJw","5981792a-cba0-4215-b391-e6c352f3f3bb","5f9cd58d-1dad-46ec-802b-cfd37e7a1387","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,9657,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"Feb 2026 - Aliff Residences B-13-07 Balcony Room - Rental Income","75ba6573-100f-4c38-b96e-3a373fb01297","c75e4df9-f851-4a31-a97c-d85f591b741d",2026-02-02T16:00:00Z,2026-02-04T10:45:47Z,true,534,2026-02-06T14:19:12Z,"https://colivingmanagement.bukku.my/l/bUHYjP3A8Z","IV-02700","36684fbe-b39d-491a-a648-26735b2dba3c","https://colivingmanagement.bukku.my/l/dLr-KaWfBM","31e9f13e-8494-4000-bee6-85306326a98a","5c115105-8f6e-43d3-b848-c33628b1692f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mlayz6cr",10667,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"April - Aliff Residences B-13-07 Small Room - Rental Income","2a3caf83-9a43-4be8-b1d3-3c1d2e157107","145d627f-4bee-40e1-8a73-81d8f9f5b5e8",2026-04-01T00:00:00Z,2025-09-22T09:16:04Z,,350,,,"IV-01239","3735cc48-6204-4fb2-a43e-237fd5456401","https://colivingmanagement.bukku.my/l/cI1tQ0fBF-","31e9f13e-8494-4000-bee6-85306326a98a","c4f83a01-4d1c-4dba-9762-82beecd6faad","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,7144,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"November - Aliff Residences B-13-07 Standard Room - Rental Income","17e79a3f-e22b-4ef7-b538-76e2ba20c046","2e296b44-c922-40cf-a3d9-e756cff640b1",2025-11-01T00:00:00Z,2025-10-06T02:25:18Z,true,700,2025-10-22T07:59:23Z,"https://colivingmanagement.bukku.my/l/bbPDamQrHc","IV-01695","374e5252-5b53-4b2b-a7d8-32647a5ff335","https://colivingmanagement.bukku.my/l/c2chmn5iSX","31e9f13e-8494-4000-bee6-85306326a98a","4f914820-9400-48a5-9527-f21c87552cbe","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mh1p6y13",7874,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"August - Aliff Residences B-13-07 Standard Room - Rental Income","17e79a3f-e22b-4ef7-b538-76e2ba20c046","2e296b44-c922-40cf-a3d9-e756cff640b1",2026-08-01T00:00:00Z,2025-10-06T02:25:18Z,,700,,,"IV-01704","3772dd6f-ec50-41e0-ac0c-f9dc0faf2972","https://colivingmanagement.bukku.my/l/cHoTyWMksc","31e9f13e-8494-4000-bee6-85306326a98a","4f914820-9400-48a5-9527-f21c87552cbe","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,7883,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"February 2026 - Rental Income","782af970-3f7b-4206-bbb6-79daa4a25346","1c007afd-735e-4e70-b7e4-0d849b2efceb",2026-02-01T00:00:00Z,2025-09-14T15:20:36Z,true,700,2026-02-02T09:25:02Z,"https://colivingmanagement.bukku.my/l/atYMQLICpL","IV-00996","37830fe8-acbe-4b67-b3ce-ad5a93ad905e","https://colivingmanagement.bukku.my/l/b542H0_97L","e83a5d2c-dd1e-422e-b3de-eeb6438cc45e","917b3154-a042-4f26-8c55-2d377fb5ac77","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-ml4yq3e8",6807,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"Jan 2026 - Meridin Bayvue B1-22-09 Master Room - Deposit","2983c308-7f76-4afe-80d2-036ce1fbe6ea","7840e5a5-e01b-44a0-b719-d44779d73085",2026-01-29T16:00:00Z,2026-01-30T06:10:19Z,true,1000,2026-01-30T07:54:09Z,"https://colivingmanagement.bukku.my/l/dpZO09ys32","IV-02664","37c20fac-995d-4da9-b9ba-f5366497b3d4","https://colivingmanagement.bukku.my/l/amTb-xrh12","2cf0712d-2d16-4843-b80e-a2b438b20421","d8128379-b03b-4326-8477-8f46c578d327","d3f72d51-c791-4ef0-aeec-3ed1134e5c86",52,2,"RC-ml0l2i9o",10594,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"January 2026 - Rental Income","b70b097a-6c8d-4923-9550-d0345c2beae0","9a822793-c475-4a06-9ac5-8bbdacd6485e",2026-01-01T00:00:00Z,2025-09-14T15:20:22Z,true,500,2025-12-29T15:11:39Z,"https://colivingmanagement.bukku.my/l/dKOflrLJdI","IV-00930","37c9d43c-51b9-44bf-81ee-a718e7d0bdce","https://colivingmanagement.bukku.my/l/c6FVtCurpM","2cf0712d-2d16-4843-b80e-a2b438b20421","83c93205-fe3a-4171-85ee-317d3fbc785f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mjrapct0",6741,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"January - Meridin Bayvue B1-07-13a Master Room - Rental Income","388b9a8c-7a80-434f-8119-6b4d80b26978","69f6eb67-6a67-496d-8901-8a0b0e03a0ab",2027-01-01T00:00:00Z,2025-10-26T11:42:32Z,,1100,,,"IV-02073","37e21fe8-4bc9-4170-94ed-0ec43b924484","https://colivingmanagement.bukku.my/l/cuvSSz77jO","c0fba2d6-05e0-4b27-9cb7-a281e6430ac9","0d961896-ca8c-4815-943c-8a81ebc44c1a","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,9498,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"November 2025 - Rental Income","782af970-3f7b-4206-bbb6-79daa4a25346","1c007afd-735e-4e70-b7e4-0d849b2efceb",2025-11-01T00:00:00Z,2025-09-14T15:20:36Z,true,700,2025-11-01T06:26:11Z,"https://colivingmanagement.bukku.my/l/aEIG8wzebZ","IV-00942","383a670f-54f9-43d2-96a6-db56168c79ea","https://colivingmanagement.bukku.my/l/a1-20Ueb3n","e83a5d2c-dd1e-422e-b3de-eeb6438cc45e","917b3154-a042-4f26-8c55-2d377fb5ac77","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mhfw6f40",6753,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"March - Meridin Bayvue B2-19-12 Standard Room - Rental Income","0e88a760-7a70-4e6d-87a9-f6cbd9a3d405","2de68ab4-ff54-4be0-aaea-ae6ca81eb6a4",2026-03-01T04:00:00Z,2025-12-24T03:30:47Z,true,600,2026-02-25T02:27:46Z,,"IV-02501","39261d32-e218-47cb-900e-79ab437353c0","https://colivingmanagement.bukku.my/l/aWpFWly5JF","4155d4f3-9438-448a-8c5e-d49dd1272646","f57ede7f-8ea6-4f04-891d-e5cc05a99719","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mm1exwym",10303,2026-02-25T02:27:46Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"January - Paragon Suite A-29-05 Master Room 1 - Tenant Comission","4ca9db86-d07f-4335-a899-5e1335c67872","556f351c-b732-4a26-8ff9-62bb63c1a790",2026-01-16T16:00:00Z,2025-12-22T04:01:52Z,true,300,2026-01-13T10:50:44Z,"https://colivingmanagement.bukku.my/l/dklNcRRddJ","IV-02432","39e3aa6e-1f70-4ee4-b709-d9e2a8d4bcbd","https://colivingmanagement.bukku.my/l/b9xkWB_bCN","5981792a-cba0-4215-b391-e6c352f3f3bb","31544a87-9547-44cc-8293-b4e20a519821","94b4e060-3999-4c76-8189-f969615c0a7d",58,5,"RC-mkcgxa0v",10192,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"July 2026 - Rental Income","703db0c7-8469-4966-9729-c8e4eefc6c5b","d70434ff-a76a-481d-94e4-7e0ae7db7f14",2026-07-01T00:00:00Z,2025-09-14T15:20:09Z,,800,,,"IV-00990","3aad05b9-d613-4f08-b5cc-a38916d4aa1c","https://colivingmanagement.bukku.my/l/dyzT9eyIKe","5981792a-cba0-4215-b391-e6c352f3f3bb","3af59c7b-baa5-4714-ba9f-66cd542bf126","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6801,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"Apr 2026 - Meridin Bayvue B1-10-05 testing1234 - Rental Income","477f4ca8-bf79-4c59-a7d2-8338596fe65e","ffb424b3-0baa-4523-baf6-70075ba913fa",2026-04-01T00:00:00Z,2026-02-01T11:38:53Z,,800,,,"IV-02687","3b856f73-fdd9-44ca-81cc-35235bce76f0","https://colivingmanagement.bukku.my/l/cB_TwXfaQA","beaf7c8c-e161-4e8f-b30e-376c0d94be25","57bf6fc9-927c-40b6-9a21-0e4875ab0783","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,10638,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"December - Meridin Bayvue B1-10-05 Balcony Room - Owner Comission","141497d1-4146-4c9b-a718-4407783f20de","72032423-01cb-41b2-91e5-75d44fb90541",2025-12-14T16:00:00Z,2025-12-11T16:29:49Z,true,408,,,"IV-02486","3c1a6bde-6e1c-4153-afc6-23a0251c5fc8","https://colivingmanagement.bukku.my/l/cibPCI9ZSp","beaf7c8c-e161-4e8f-b30e-376c0d94be25","2362d600-987b-4549-92eb-b3d1580ee8af","86da59c0-992c-4e40-8efd-9d6d793eaf6a",64,11,,10276,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"July - Tri Tower A-18-03 Balcony Room - Rental Income","5514b813-b6b1-4289-95af-0591dbb82bcd","b0750e3c-4615-4b18-912d-05325a97ea34",2026-07-01T00:00:00Z,2025-12-02T08:16:25Z,,1100,,,"IV-02326","3c77d836-a26d-427f-aab6-42bd19d91f05","https://colivingmanagement.bukku.my/l/cLQmGi4wvW","1119da1b-7b56-4b65-9ca1-800757e29764","00a16fdb-fb79-4a4b-b9ca-6addd64b04ff","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,9963,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"December - Meridin Bayvue B1-10-05 Balcony Room - Forfeit Deposit","110f78b6-e7ca-48e0-9c21-258bbf7722a2","72032423-01cb-41b2-91e5-75d44fb90541",2025-12-06T13:14:28Z,2025-12-06T13:14:31Z,true,600,,,,"3e25a1ac-84e1-44a3-9502-50760c976420",,"beaf7c8c-e161-4e8f-b30e-376c0d94be25","1f909c91-f820-49a3-8cda-97a942b07ad6","1c7e41b6-9d57-4c03-8122-a76baad3b592",53,14,,10033,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"November 2025 - Rental Income","87fe12fb-33ee-4f33-8f11-59b2769aa65a","63f2ec9f-5a91-4c3d-9ce0-642c83a0054f",2025-11-01T00:00:00Z,2025-09-14T15:19:58Z,true,600,,"https://colivingmanagement.bukku.my/l/b0GYoJSe2I","IV-00789","3e3a473b-1803-45cb-b034-dc7a9d89f7fd","https://colivingmanagement.bukku.my/l/c6kkr7DUvR","beaf7c8c-e161-4e8f-b30e-376c0d94be25","7e4b2adb-d74d-4736-b76c-0abe81555942","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"From spaceplus",6600,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"June 2026 - Rental Income","b14c4627-33cb-4e47-8fc1-6119732ce710","bb3d176c-e88c-4839-97c8-fd7c488acf4f",2026-06-01T00:00:00Z,2025-09-14T15:19:49Z,,700,,,"IV-00870","3e5c2a1b-f669-4a13-b6ca-e89ed143a2ce","https://colivingmanagement.bukku.my/l/d0wIZQ2Of2","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6","7ae26e5a-79ed-4e31-86db-b7832d0cd599","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6681,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"Jul 2026 - Meridin Bayvue B1-22-09 Small Room - Rental Income","d0714604-bd16-4a15-be55-ba4710365a7b","aac82a5e-a744-4aa0-b820-68fbba9f3853",2026-07-01T00:00:00Z,2025-12-30T03:36:05Z,,600,,,"IV-02541","3f3e7a4b-8c0a-4e60-a429-5c3f612b7f74","https://colivingmanagement.bukku.my/l/cTpAQmpM7r","2cf0712d-2d16-4843-b80e-a2b438b20421","007309b7-1086-430f-bc4b-bcb7c005224a","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,10364,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"October 2025 - Rental Income","ef8f0650-f7c5-4666-a224-91f67eba8872","f8dbb89a-a49c-44e0-944a-5665241eafd7",2025-10-01T00:00:00Z,2025-09-14T15:19:54Z,true,700,2025-10-02T05:27:12Z,"https://colivingmanagement.bukku.my/l/bsyWKJdfIO","IV-00764","3f7061a0-e996-4934-8ca7-8748c7296b1e","https://colivingmanagement.bukku.my/l/b9e7tWrKJ9","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6","9a4c5001-77e7-4b61-a38e-ea1df717602a","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mg8z3kk9",6575,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"October 2026 - Rental Income","505cbb9a-adba-4f14-85e8-49b5401d4bf4","d1f5d149-9be5-4d99-902e-6919a4901563",2026-10-01T00:00:00Z,2025-09-14T15:20:23Z,,1200,,,"IV-01098","3fbb301a-03b1-44d2-b972-136c6fad3848","https://colivingmanagement.bukku.my/l/aPTI2ELIVJ","ab2f9b6a-402a-4593-a939-f306dc976067","572cfbb8-56e9-4ceb-a011-559fe34ccc5f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6909,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
